gene_id	gene_name	MDA1-D	MDA1-V	MDA2-D	MDA2-V	MDA3-D	MDA3-V	MDA4-D	MDA4-V	MDA5-D	MDA5-V	MDA6-D	MDA6-V
ENSG00000087502	ERGIC2	82.34504428301425	81.58466012625645	46.218439596898904	34.49475919498309	60.10842173262475	72.2139992425078	62.23768356977925	67.87128488869185	65.76739636403575	99.28688855275388	70.91808299929859	60.476374441543825
ENSG00000087510	TFAP2C	33.90778022771845	41.31936275128234	32.075461740746825	38.21097854822399	37.32343490447338	40.51810105281595	38.28999137168237	48.177485830825525	38.572779707986605	37.86392296630788	42.84010780337376	45.67896367393204
ENSG00000087586	AURKA	87.7479099844989	92.88243399106409	92.21176449044151	94.75809288693067	98.12182655757991	113.0280709720221	110.23394652285144	130.1860255686275	73.39318649458959	118.76906588268392	109.15300389398371	115.21392696799647
ENSG00000087842	PIR	29.73712325970908	31.049754370679366	21.248301659482074	20.60899226881179	24.59694257466059	26.14644800159765	19.0792053226596	21.474029481176274	33.08543866166215	49.02189060372228	22.49230339851172	33.02610519148138
ENSG00000087884	AAMDC	4.340195869147961	5.491379449029753	6.334339779209932	7.884223020986717	3.7283486273841677	5.430635036631153	5.526390507253126	4.6604948956901735	3.550632441739353	12.79178676753547	5.069994597544792	3.4312836562578055
ENSG00000087903	RFX2	8.29045226567716	8.583103778509816	9.451208487604022	11.954682348100789	10.415178700407326	10.672019592488837	10.965060530264138	13.370272241734105	7.666138226482694	9.017832861057867	8.062318774730386	9.221574826192853
ENSG00000087995	METTL2A	80.54250668610874	71.69632225034097	98.6809926389972	88.02826679943541	85.07631587743684	76.58881580745539	78.72825740245409	82.74956065150475	80.7091032484098	112.5915759966059	79.02129687111719	81.4200720584274
ENSG00000088002	SULT2B1	5.696507078256699	4.156029198015279	10.69182058024894	10.41450854865222	3.367098867528944	3.4861930668796868	3.8597013066529766	2.9670507055165833	4.861945559427182	7.243533089206725	4.089509708820312	3.2168284277416928
ENSG00000088035	ALG6	11.698184178562864	13.070410666221964	8.684284648514435	8.434285092218348	12.441144968157793	11.668074754454462	9.561532782390328	10.922455409682923	10.248416365929495	16.535742203643633	12.767249822658536	12.438403253934545
ENSG00000088038	CNOT3	58.185750870764856	62.76206412075248	83.23379312472277	127.1376800640044	61.12140486649999	70.07959532401003	63.50963059128989	86.34117553053258	63.83068775945064	68.11847783890364	63.437272556334605	73.12923292399448
ENSG00000088179	PTPN4	30.99171112813466	34.27218280682165	24.60923260137467	23.139277796477295	34.72677391341292	32.265072567957915	32.105697232613394	36.198018607302316	33.28717914130643	23.6329412910482	36.755715309763055	35.38511270515862
ENSG00000088205	DDX18	127.40305896081563	111.87729439521043	98.39136610682336	70.95874060497542	125.94319431894195	99.8374547557059	119.51214214113975	90.9964780874881	121.30655041010642	109.69050441087815	124.06375526889956	90.15912262045899
ENSG00000088247	KHSRP	223.65571838203087	212.10806986682326	309.00263740259544	354.97338996814614	242.57379214291146	207.74864806711602	232.63472421008396	233.43271425651722	211.38367457127808	177.53972768646582	218.48953700416817	190.54347053656628
ENSG00000088256	GNA11	96.11160305546794	104.71386609781975	155.6404261681808	173.8438172403297	108.50333426931195	104.88816589484445	112.85240297747852	107.72841877857249	109.78716902241796	90.58074711553459	96.45258264461566	96.36116782914497
ENSG00000088280	ASAP3	27.804379786729125	32.34474897585804	28.601747881341048	49.98230687258091	26.99386041256255	36.427160209028564	29.474082705350003	34.52905258544924	24.85442709217547	25.315782311773	22.342687189652437	32.597194734449154
ENSG00000088298	EDEM2	21.260178202779468	23.851993658174646	38.842436791537295	45.39845627898398	21.17277423480065	24.687938657290843	25.263499461728575	22.920466700115607	25.903477586325735	32.26664739737541	23.938593417484757	24.447896050836864
ENSG00000088305	DNMT3B	23.904985060541506	25.658962874703025	18.7445208906896	19.288843297855873	25.709797285115073	25.826287413822985	27.544232052023517	30.634798534458724	21.344142746364973	14.413899177512372	27.67899863896675	23.911757979546582
ENSG00000088325	TPX2	177.7106761734724	189.00898004886878	286.10770514742103	311.33513231710333	245.36049447683413	243.8200742897283	261.8895057048287	328.1928961639531	160.66611798870574	217.23282567530066	224.22482501044055	225.82135562746683
ENSG00000088356	PDRG1	70.66381399456525	56.7388333989912	121.0611836586415	96.88426614626468	69.16820046517086	63.53408997395021	81.75549131364942	52.108828015635	66.0901811314666	74.99617592360498	70.81833886005907	67.6606245968336
ENSG00000088367	EPB41L1	29.49976879811505	31.26056744594101	40.01537913367431	43.100663653425705	38.00826857244537	32.08720557474977	33.77238643321355	41.57579801105113	28.162970958341685	28.425379850068815	29.225032797179306	26.592448335997993
ENSG00000088387	DOCK9	34.34858137067879	40.08460045332128	23.03027175619023	30.62012196522748	36.61006650033589	39.09516510715077	35.04433345472419	41.31618107431842	34.37657773138555	19.71850674284053	36.207122543945694	40.21035534677116
ENSG00000088448	ANKRD10	40.75715183371757	35.59729356560913	24.947581353914195	24.20273113419178	38.97844960207235	38.17025674246841	42.193552920456405	38.34913036880184	36.47467871968608	30.14480437124415	46.08179232865815	43.3199561602548
ENSG00000088451	TGDS	11.053936354236214	9.095078389859523	8.120370060948563	5.060571055331009	10.101296602586832	10.102845214222766	13.158072636316966	8.604447045998093	9.199365871779232	11.267718138766016	12.268529126460937	12.652858482450657
